Id,SalePrice
2333,344621.3173176826
2334,265924.56367463537
2335,273364.10072372644
2336,326263.64701518236
2337,209293.73130846964
2338,278623.7423100355
2339,225536.62213490985
2340,399859.7647213219
2341,216165.0500294623
2342,239125.7422618386
2343,224530.29897724034
2344,233617.35827633814
2345,247214.32996561975
2346,222225.50345319798
2347,207568.62553657233
2348,252976.2172584789
2349,191949.5189501546
2350,300255.5335317562
2351,252687.95668150083
2352,259141.46309477344
2353,266626.3119413264
2354,151353.46040510605
2355,150896.56507100977
2356,147291.41071335465
2357,187865.92798217284
2358,194205.5965796366
2359,134945.2449574661
2360,116191.66689340657
2361,146998.66741176348
2362,292771.6065170825
2363,129212.1334424683
2364,153254.20450924913
2365,224291.00565243725
2366,204275.02830526084
2367,235871.47476220923
2368,223687.8439429084
2369,236178.21002359645
2370,178279.82974243868
2371,165277.32206749966
2372,197027.53883621946
2373,307896.11162666586
2374,325750.4659620019
2375,263750.7622112844
2376,279837.8204656493
2377,374875.8993440635
2378,143191.85073816206
2379,220552.78149716282
2380,150603.57015888588
2381,165253.64980916973
2382,203229.4775421747
2383,202293.27024652195
2384,251798.0581358496
2385,162889.39634611958
2386,132399.6962314229
2387,139314.34383749086
2388,109459.67293203101
2389,118124.54913666705
2390,140539.2414589668
2391,141638.783285043
2392,120607.69375530323
2393,161097.35204548074
2394,140818.55483128357
2395,217079.01299574337
2396,142373.0724218245
2397,233596.02787311343
2398,133957.15169134078
2399,65577.24024151555
2400,70305.55169156738
2401,123970.02709534399
2402,134441.43105552552
2403,147210.61693203295
2404,147225.07074018705
2405,156993.3101847866
2406,144146.62176692914
2407,126206.75687002443
2408,147310.66704340003
2409,123256.7984862804
2410,175408.13380032007
2411,118310.0338559298
2412,158101.78664178553
2413,131026.79861978503
2414,153681.90395006633
2415,132095.83590424215
2416,129062.93337754483
2417,126946.87756332959
2418,136115.42829418508
2419,127531.151334871
2420,125819.5650064202
2421,143831.34074902395
2422,108690.07186233006
2423,118536.72825225756
2424,145332.9127799554
2425,207744.01681090202
2426,130513.15118826042
2427,130659.48099866783
2428,175723.37614565782
2429,113199.87738406264
2430,137111.69100589474
2431,99883.00080524944
2432,153750.9246622227
2433,154629.17675269625
2434,146665.68437203908
2435,168407.68891229085
2436,109600.54923289496
2437,106428.55085881401
2438,120469.67253566495
2439,107791.84700073842
2440,122825.97466126636
2441,92892.09910281945
2442,102198.73702044899
2443,129116.88326300074
2444,121976.93339682206
2445,93077.79364989261
2446,129513.6554450125
2447,191672.372336879
2448,132978.7135017975
2449,107385.44590983768
2450,148335.70829824806
2451,125091.72631647694
2452,191176.94694137067
2453,100908.05661199
2454,119309.8140636833
2455,125860.55050030135
2456,143708.25118463498
2457,130306.14952499716
2458,123765.38360286267
2459,107963.17365712965
2460,137126.4390640507
2461,128166.42222694794
2462,137801.08997049244
2463,125690.59958904985
2464,177781.56752864132
2465,141251.16934624163
2466,114495.53177568712
2467,133792.14737089383
2468,90313.49898572476
2469,85452.97743141529
2470,199072.39895358696
2471,233637.36988428442
2472,163460.45476761978
2473,123929.76787195918
2474,91131.15279385596
2475,228024.93147525424
2476,126596.3052484001
2477,128240.50783481135
2478,158793.07342832157
2479,105799.04382744756
2480,160770.3627256929
2481,122382.40217566228
2482,129128.44621797443
2483,113755.4115093294
2484,127177.77807754496
2485,121084.00754897072
2486,161515.13427905654
2487,158923.88971891557
2488,157622.30618160716
2489,155348.22369519714
2490,144662.4186268095
2491,104878.81437416212
2492,186279.23521407944
2493,146839.29496228913
2494,143001.1001276879
2495,95054.24145997284
2496,213910.66934605982
2497,151896.22049589732
2498,114856.28677927975
2499,95319.53599707883
2500,124380.01249332921
2501,137302.31145190887
2502,160405.52553423875
2503,101988.3910174353
2504,181113.1289342592
2505,219180.4927069995
2506,252007.62354487702
2507,283605.2404680849
2508,254175.22893566606
2509,212197.197191674
2510,212778.5412840928
2511,174650.46474530757
2512,211962.31996255022
2513,214206.73990660356
2514,270450.8356525297
2515,153357.1156673849
2516,171905.89321599083
2517,153619.90251641304
2518,160324.8551924534
2519,230048.32521905375
2520,215761.67295811538
2521,189641.46635294892
2522,226821.1127009054
2523,127576.17104451067
2524,142413.74741883582
2525,152647.50792009008
2526,140559.2700302357
2527,122898.11839677856
2528,131200.30316131123
2529,133664.20790937357
2530,128150.12290457456
2531,258943.35314228036
2532,229831.32408645848
2533,194317.3115045138
2534,227952.44626187967
2535,321147.09865657735
2536,238578.04218411422
2537,241276.66572769018
2538,186753.92310347297
2539,187438.82750616394
2540,187687.79270822267
2541,181556.36670865197
2542,165926.75384605787
2543,127259.04828927918
2544,127136.20259064126
2545,139744.1495868956
2546,128169.61201436288
2547,145131.71675236165
2548,155318.51311706638
2549,157005.14723116843
2550,1014454.5373791987
2551,141072.8470827616
2552,127684.80717295494
2553,72425.47120822007
2554,98252.40118775098
2555,118004.95632367965
2556,101632.52994914756
2557,108952.32619141859
2558,183719.97406116017
2559,143952.4442311203
2560,148325.34232730686
2561,142251.71971667281
2562,146551.689327096
2563,155428.98305523704
2564,201316.38650520486
2565,135657.7619286134
2566,159337.7748037996
2567,138867.1795870516
2568,205789.58356937114
2569,218874.56189853398
2570,121153.2039495346
2571,206918.83680154916
2572,166466.82266427236
2573,227325.85582344214
2574,245695.02004287846
2575,131329.47026005463
2576,123981.99456956773
2577,139764.79493013304
2578,92546.19296694959
2579,58051.11509055092
2580,97470.61761540582
2581,106562.54687082153
2582,108993.44777850568
2583,304962.78065194195
2584,171292.03243082596
2585,183778.64342231062
2586,217502.93136221106
2587,196803.0721411621
2588,142184.36441071957
2589,148867.96628322153
2590,204803.29296474677
2591,202714.62103203
2592,214768.2549583523
2593,237799.00559040578
2594,176990.85299966688
2595,189106.61706530073
2596,285652.29966134496
2597,175946.7396505239
2598,298444.7675959257
2599,325159.2627402285
2600,130388.75192302352
2601,136914.26275639393
2602,81946.97212731691
2603,86824.59885021113
2604,85924.54615141984
2605,74564.10652943805
2606,138095.52834619783
2607,210107.71504792527
2608,192376.9473066906
2609,162639.9208479818
2610,114549.1989781004
2611,121292.24673042224
2612,159486.65172395995
2613,133776.68954225967
2614,125144.88269052433
2615,147449.85660512035
2616,153137.82839017137
2617,182584.59350886202
2618,192777.7346383075
2619,197792.15866698342
2620,186788.88186649166
2621,176906.47402205644
2622,182926.43365737723
2623,249380.7142509155
2624,301088.68589269824
2625,323788.6525852981
2626,174330.57902209298
2627,175917.14268112803
2628,540806.1207728629
2629,612722.2037933156
2630,425052.32049031666
2631,525386.9364071131
2632,462782.10105483927
2633,333376.9167290598
2634,432599.3307550327
2635,163894.41073676836
2636,178940.08823880996
2637,178330.4825638097
2638,291032.41864286916
2639,180776.25200567424
2640,153017.60099412248
2641,106600.61394009864
2642,191235.09740727328
2643,109605.12469656425
2644,127277.78521326641
2645,108993.5982013493
2646,95991.82774174726
2647,104696.68919771249
2648,147555.41663561543
2649,155117.07140062467
2650,141372.4237283856
2651,139046.87771496846
2652,460743.4772758822
2653,255672.68074641965
2654,248769.17436340585
2655,388849.59408256784
2656,355780.7846168788
2657,365989.91218948003
2658,308800.5379021531
2659,340948.7026961478
2660,363339.4831164409
2661,379938.27452847495
2662,359989.6410688694
2663,301913.5127733143
2664,266189.14904699544
2665,327230.2638642615
2666,291639.3124197086
2667,176757.00837905813
2668,184410.36771312405
2669,188901.6287181325
2670,303514.20889307326
2671,188810.77551885752
2672,198099.9652586394
2673,200522.22490632648
2674,195955.80902823957
2675,178059.59893074707
2676,192495.07860917892
2677,208043.9006918083
2678,277048.4860989303
2679,271409.4382542992
2680,290582.28629632306
2681,426311.709637027
2682,330914.2342333918
2683,558147.5680018817
2684,327600.6965649717
2685,334733.9774192492
2686,264304.56782073097
2687,301241.30093065253
2688,225881.35876152536
2689,216775.44698677768
2690,460045.14832730044
2691,194385.2545492158
2692,145540.68528000274
2693,203493.64804180828
2694,140693.9313840742
2695,191473.2956642801
2696,182135.5325234055
2697,187102.62715964936
2698,192275.856714823
2699,172364.9959611005
2700,151131.1524173273
2701,132997.6896182903
2702,103638.63374377569
2703,120139.50955497327
2704,141701.16310862705
2705,119289.29518075034
2706,103053.08432632485
2707,112102.0173250333
2708,133107.95056714382
2709,115160.1978104725
2710,131923.71465995928
2711,275200.40999643836
2712,386526.13739416964
2713,177903.3211545406
2714,149189.54356626264
2715,166921.94853887463
2716,146137.3553070796
2717,195773.90996844473
2718,231165.88032537344
2719,152989.73844968877
2720,174710.15047218895
2721,133456.3100463114
2722,156367.9880307093
2723,145517.61768450178
2724,126744.9334584573
2725,128946.34527063555
2726,149883.75091681286
2727,182059.59604069346
2728,163913.04705990388
2729,144190.72436507343
2730,149241.25763848287
2731,125995.68241806464
2732,137273.1076130164
2733,162657.0830444851
2734,148060.16049587922
